orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
3857,We should promote democratisation,Democracies are more peaceful countries both domestically and internationally and so it is in our interests to promote it worldwide,1,Support,C,0,1,0,
2331,your cites are worthless as defenses of your claims behe  dembski define id as an absence of science  what pages  what wordsdo you really think thats a clever proof of anything  you are not being very honest here pvm,i am not sure why highlander accuses me of not being honest when i provide the information and my explanation,0,Attack,C,1,0,0,
1146,"The country faces more than two big issues, which is where Ukip come apart at the seams in an incoherent bunch of right wing horse shit from whatever Think Tank came along at the time.",The BBC's political correspondent Ross Hawkins said Mr Farage had asked delegates assembled in Torquay whether they wanted him to stand for the top job and they had responded enthusiastically.,2,No Relation,C,1,0,0,
3220,us evolving from chimpanzees yes it is chimps that we share the most dna with not apes and not monkeys is merely an idea just because their dna is so similar to ours,correct the only way that either side could be proven is wether or not we can prove or disprove god,0,Attack,C,0,0,1,
409,"Arguably, UKIP & co. aspire to destroy the culture created in Europe after WWII, which has been based on openness, free travel, migration and cross-geographic access to goods and labour markets.","Relations between the two have been strained for some time, with Ms Andreasen calling for Mr Farage to quit after the party's poor performance in council elections in 2011.",2,No Relation,C,0,0,1,
1166,"The momentum is with UKIP; Labour, Conservative and Liberal areas are all now vulnerable to them. ",Photographs posted to Bhutto's deleted Facebook account show his active support of the Conservative Party before he joined UKIP.,2,No Relation,C,1,0,0,
2146,"The whole UKIP-for-the-working-class narrative is utterly insane since, if we left the EU, the poor would still be competing with cheap foreign labor.","In contrast, the Liberal Democrat's Bill Newton Dunn quit the Tories in protest at its increasing hostility to Europe.",2,No Relation,C,0,0,1,
325,UKIP are not rabid racist and not another incarnation of the BNP.,If you accept defectors from the Conservative Party you will always have embarrassments.,2,No Relation,C,0,0,1,
1268,If the other parties do tackle the issues of EU and immigration I'll be more than happy to see UKIP disappear.,Ms Champion said the result tells David Cameron what Rotherham thinks of the Tories.,2,No Relation,C,0,0,1,
1972,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.","Mr Campbell Bannerman, one of UKIP's 12 MEPs in the European Parliament and deputy leader, lost out to Nigel Farage in a leadership contest in November.",2,No Relation,C,0,0,1,
654,"If UKIP don't like being smeared, then they need to stop smearing, stigmatising, and fear mongering about others.","By the time the electorate had had its say four years ago, it was left with just three.",2,No Relation,C,0,0,1,
3953,Transparency is necessary for security,Transparency can lead to conflict,0,Attack,C,1,0,0,
407,"The UKIP mainstay vote is in normal working people because they never voted for 4 million immigrants, they never voted for Multiculturalism.","Conservatives took 1,820 (59%) of the votes, UKIP 736 (24%), Labour 273 (9%), Lib Dem 160 (5%), Green 80 (3%).",2,No Relation,C,0,1,0,
2622,yes jim we see objects on a daily basis that were not designed,im aware of that id christians give themselves a huge fudge factor by claiming that the fall of man somehow fouled up nonhuman nature,0,Attack,C,1,0,0,
2696,how does the antiid position explain the bacterial flagellum it just evolved,i understand the ad hominem approach chosen by joe after all what is the alternative showing that id really lives up to what joe claims it isjoe gand again the design inference relies on observations data and experience,0,Attack,C,0,1,0,
3214,as i prepare to answer this question i realize i have essentially no knowledge about the theory of evolution besides darwinism and the title,yes you are right it is impossible to call it a certainity but for this reasonall evidence for evolution is proven,1,Support,C,1,0,0,
1155,UKIP and the Greens are the only parties to date that haven't screwed us all over.,"In contrast, the Conservatives have seen their membership levels fall.",1,Support,C,0,0,1,
1592,"The UKIP party is a populist party at the right end of the spectrum, which exploits people's fears of the foreign and unknown.","Therefore, if he can argue that he has taken the lead in changing Brussels for the better - and that they have joined with him in making the EU more business friendly, then there is perhaps less need to grab back some powers.",2,No Relation,C,1,0,0,
757,UKIP are in with the City as much as the other three and I don't like the way they are whipping people up into a frenzy.,"Speaking on Tuesday, Lib Dem leader Nick Clegg said his party had been on the back foot electorally since entering government in 2010 but was back in the saddle and confident after its victory in March's Eastleigh by-election.",2,No Relation,C,0,0,1,
3165,no but the point remains the same,so how is that not stupid if you can see the evidence for something and you continue to believe something else based on no evidence that is stupid,0,Attack,C,0,1,0,
845,UKIP are not rabid racist and not another incarnation of the BNP.,"If I was confident that Labour were going to do it, I would want to get there first.",2,No Relation,C,0,0,1,
3152,the history of the bible including its compilation by the early church is quite well known,i didnt realize how crazy some people were,1,Support,C,0,0,1,
3348, hahaha theres always one that slips through the net, i remember bumping into a jehovahs witness and he was blabbing on about some bullshit that the earth is in a stage called its last days,1,Support,C,0,1,0,
294,"It's true that UKIP dont have ideas to suit everyone, but at the moment they are heads above the pillocks at No 10 today.","A UKIP spokesman said Mr Hamilton's actions were those of a proper Conservative, who is concerned about his country's relationship with the EU.",2,No Relation,C,0,1,0,
822,"There's an election next month, UKIP are campaigning on the streets right now, and candidate upon candidate keeps churning out ridiculous (often racist, sexist or homophobic) views.",A UKIP candidate in Somerset was suspended from the party on Tuesday after a photo of him apparently making a Nazi-style salute appeared on his Facebook page.,1,Support,C,0,1,0,
2944,i recall somewhere in genesis when   god   banished and marked cain some sort of reference to other people being alive other than just the first family ie adamevecain and abel and that the only reason that he would have marked abel was to protect him but protect him from whom if they are indeed the only other people so that logically leads to the assumption that there were other people living along side the first family,they too present some very compelling evidence to their side of this one,1,Support,C,0,0,1,
322,A vote for UKIP is a vote to leave the EU and recover power over our national life.,"We do need a reformed relationship with Europe, and that's exactly what we're proposing.",1,Support,C,1,0,0,
45,"UKIP advocates for the UK leaving the European Union which would be a bad idea – but they are trying to leverage on the british people’s need to belong and pride to be british, which further sparks their anti-foreigner standpoint.","On the Daily Politics, Jo Coburn asked Mr Shapps about Mr Bhutto receiving a welcome pack and a letter welcoming him on his return to the Conservatives.",2,No Relation,C,0,0,1,
457,Should ukip get into government it would be fair to assume that we'll see a whole raft of right-wing policies as actual government policy.,"Asked whether he would seek re-election as leader, he said he would have to decide whether he had the strength to do the job.",2,No Relation,C,0,0,1,
707,Should ukip get into government it would be fair to assume that we'll see a whole raft of right-wing policies as actual government policy.,"He claimed UKIP could top the polls in the 2014 European elections if it could could take 27% of the vote, and recalled it has risen from third to second in last euro elections.",2,No Relation,C,0,1,0,
2630,jaywhat makes you qualify as a design theorist  please be specific,why are you claiming one designer theres just as much evidence for a pantheon as there is a monotheistic god but you have the prior assumption the designer is your god and automatically rule them out when you say the designer,1,Support,C,0,0,1,
1090,"The momentum is definitely with UKIP at the moment, hopefully that will continue with the up and coming by-elections.","Open-minded, doesn't throw abuse around and thinks issues through - he would be the right kind of person.",2,No Relation,C,0,0,1,
2134,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,Labour accused the PM of trying to ditch the TV debates simply because he is too scared to defend his record.,2,No Relation,C,0,0,1,
3818,European Parliament elections should involve only one voting district all of Europe and not separate country seats,Get out the vote,1,Support,C,0,0,1,
2109,UKIP are blatantly disregarding the possibility of man made climate change.,The BBC understands that the prime minister's new policy chief Jo Johnson has had early sight of the pamphlet and it has been passed on to some of his policy groups.,2,No Relation,C,0,0,1,
676,If anyone seriously thinks that UKIP will offer some kind of answer to our current problems then I think that they are going to be sadly disappointed.,They might be voting for UKIP because they want to have a referendum on Europe.,0,Attack,C,0,0,1,
1150,"The Green Party stands out as different, UKIP are just another bunch of neo-cons, although further out to the right.","On BBC Radio 4's Today programme, Mr Fox did not dismiss speculation that UKIP could win the most seats in the European parliament elections in May.",2,No Relation,C,0,0,1,
3742,absolutely everybody knows about foursquare but nobody remembers gowalla they offered identical features and also launched on the same day same conference,nice example,1,Support,C,0,1,0,
3592,it disproves climate change about as well as piltdown man disproves evolution,agreed which tells me that spending trillions on an uncertainty of this magnitude has to be driven by alterior motives,1,Support,C,0,1,0,
3483,he was not discussing abortion nor was he promoting it,and you fail to answer the question,0,Attack,C,1,0,0,
1303,"The only people who should be voting for UKIP are Conservatives who believe that the Conservative Party isn't defending the rich enough, or that the Conservative Party isn't denying global warming enough.","'We will not rest until we've expelled every last corporate bloodsucker from our NHS, Ms Bennett said.",2,No Relation,C,0,0,1,
1604,"The ratio of nutters in UKIP is far higher than in other parties, especially so since they seem determined to take all the Tories' fruitcakes off them.",He said UKIP was clearly taking a very right wing position which pandered to an obvious anti-Europeanism.,1,Support,C,0,1,0,
3316, the one that suits its current environment surveys and grow up to breed, evolution is an embarrassment to science,0,Attack,C,1,0,0,
652,"I voted Tory for 30 years and started supporting UKIP because I want a sovereign, democratic , well governed Britain with Britain put first and its getting clearer by the day that the old Liblabcon parties will not do that.","On the whole it's been a good year, Farage says.",1,Support,C,0,0,1,
3341, i am going to borrow from churchill, i believe evolution is correct and whats up with this lack of understanding that evolution is a sloooooooow process       with the making everything is  days and resting on the seventh  which conveniently happens to be a week,1,Support,C,0,0,1,
359,Labour won't have anything to do with UKIP as they are more right-wing than the Tories. ,"Such people hate us with frightening religious fervour, he said during a parliamentary debate on Islam.",2,No Relation,C,0,0,1,
2478,needless to say even id proponents have come to realize that id is lacking scientifically speakingfor instance young earth creationist philosopher and id proponent paul nelson is on the record as saying easily the biggest challenge facing the id community is to develop a fullfledged theory of biological design,this post by casey luskin graphically illustrates why intelligent design is not science,1,Support,C,0,1,0,
445,"UKIP are an independent party and have shown that their appeal is broad, making big dents in staunchly Labour voting areas as well as the recent bi-election successes.",David Cameron has pledged to hold a referendum on Europe in 2017 if the Conservatives win the next election.,2,No Relation,C,0,0,1,
1854,UKIP isn't committed exclusively to either right-wing or left-wing ideology and that’s a very good place to be.,Grant Shapps said the revised seats would be right and fair but denied he was in secret talks with the Liberal Democrats to get them through Parliament.,2,No Relation,C,0,0,1,
2678,while it is true that   science   and   religion   have little to do with one another that has never stopped teachers from pointing out that science refutes religion,how are science teachers pointing out that science refutes   religion    it is true that science does refute certain religious teachings but that is incidental to the science itself,0,Attack,C,1,0,0,
2872,oibopen your mind and your brains will fall out,sologosi dont believe that there is a significant controversy about the concept of natural selection,0,Attack,C,0,0,1,
3133,  science   always wants to separate that messy first cell from   evolution   theory,you said tentacles could become legs,0,Attack,C,0,0,1,
266,Should ukip get into government it would be fair to assume that we'll see a whole raft of right-wing policies as actual government policy.,"In 2009, Lord Pearson's predecessor Nigel Farage was one of 13 UKIP politicians who became MEPs, as the party came second in the popular vote.",2,No Relation,C,0,0,1,
1715,"I voted Tory for 30 years and started supporting UKIP because I want a sovereign, democratic , well governed Britain with Britain put first and its getting clearer by the day that the old Liblabcon parties will not do that.","If, on the other hand, others would not accede to our requests for a rebalancing in the light of the response to the euro crisis, then we would recommend rejection and potential departure from the EU.",2,No Relation,C,0,1,0,
3836,We should fear the power of government over the internet,Internet regulation is an attempt by big interest groups to regulate the internet in their favour,1,Support,C,1,0,0,
3120,by supporting the idea that the bible stands or falls on a  day creation you have proven dr,dr,1,Support,C,0,0,1,
2490,and it never has and never will,the biologic institutemy my what nonsense,0,Attack,C,0,0,1,
261,For what its worth I think UKIP is a one trick pony and is unelectable in a general election.,"Natalie Bennett, the Australian-born leader of the Green Party of England and Wales, checked in here too with a defiantly and proudly left wing speech.",2,No Relation,C,0,0,1,
1923,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,The prime minister said any vote would happen within five years.,2,No Relation,C,0,0,1,
379,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.",The Lib Dem leader has said he expects it to be a close contest and Mr Cameron had urged all his MPs to head to the constituency to support their candidate.,2,No Relation,C,0,0,1,
1233,"UKIP are just another bunch of freeloaders, using peoples fears and prejudice to gain votes so that they can get their snouts into the trough.","I think UKIP is a party that is really on the up, now that we have got the positive bit between our teeth, we are really going to go places.",0,Attack,C,1,0,0,
3025,answers in genesis avoids doing the one thing that might actually lead them to understand the biblical text studying genuine uptodate biblical scholarship that reflects a genuine desire to understand the text rather than impose ones predetermined conclusions on it,i would like your oppinion of my remarks    httpwww,1,Support,C,0,0,1,
3147,i believe that the first chapters of genesis including the ancient history of the hebrew people should be understood within the context of covenant,you skewed whatever argument you were wishing to present by quoting from the cathoic catechism,0,Attack,C,1,0,0,
618,Cameron had it right and UKIP could tip the balance towards Labour in the crucial marginal seats in the GE where the battle will take place .,"UKIP is also hoping for a good result in Labour heartland South Shields, with Labour sources suggesting it could get as much as 30% of the vote.",1,Support,C,0,1,0,
2525,mr,is a common creationist position which misunderstand that most mutations are mostly neutral few are strongly detrimental and some are beneficial,1,Support,C,1,0,0,
3103,mike my apologies to you but i am surprised at the numbers of people here who appear to be somewhat hostile towards the existence of a supreme being namely god yahweh yahwah yhwh the i am that i am and so forth,we have two different literal interpretations,0,Attack,C,0,0,1,
103,"I agree with UKIP on the EU, but the rest of their policies are dangerous right wing bile.","Lib Dem deputy leader Simon Hughes told the BBC that the allegations had not had much impact on Eastleigh voters, who understood that they were simply being asked to choose a new MP.",2,No Relation,C,0,0,1,
2081,UKIP is not at all taking into account the financial effects of leaving the EU: Europe is the main market for the UK. ,"Conservative party vice chairman Michael Fabricant said the party had struggled to present a distinctive message during the Eastleigh election, saying UKIP had managed to connect with traditional blue-collar Tory voters on issues such as crime and immigration in a way the Conservatives had not.",2,No Relation,C,1,0,0,
442,Cameron had it right and UKIP could tip the balance towards Labour in the crucial marginal seats in the GE where the battle will take place .,"In the end, I think it will strengthen our role in Europe and our continued membership and the opportunities it gives Britain as a country.",1,Support,C,1,0,0,
3072,i believe that the day creation of the universe as we know it today has to be taken literally even though scripture does say that one day in the eyes of the heavenly father is like a thousand years,if the sevenday week is relevant shouldnt the names of the days be relevant as well specifically the days named after pagan godsodins day thors day freyas day etc,0,Attack,C,1,0,0,
600,"My observation is that UKIP often are reluctant to directly answer any questions of substance, which can be accounted for by the fact that they really have no policies.","I think it's been a good day for the pledge that, if re-elected, I will hold to it in a referendum, so that everyone can have not just a voice on everyone's future in Europe, but a vote on our future in Europe,.",2,No Relation,C,0,0,1,
429,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,"Voters appear restive, often reluctant to support the larger parties.",1,Support,C,0,1,0,
372,The hate campaign against Eastern Europeans that was and is run by UKIP legitimises anything said against them.,"The conference will also hear from the former Conservative MEP Roger Helmer, who joined UKIP earlier this year, broadcaster Mike Read and journalist Patrick O'Flynn.",2,No Relation,C,0,0,1,
1237,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,But Mr Nattrass gives a different version of events.,2,No Relation,C,1,0,0,
454,"Marketing UKIP as ""the people's army"" is a bitter irony.",A UKIP candidate in Somerset was suspended from the party on Tuesday after a photo of him apparently making a Nazi-style salute appeared on his Facebook page.,1,Support,C,0,1,0,
1887,Whether UKIP can deliver on their promises if they were to win power at the next general election is a moot point because they will not win power.,"The by-election is only the second since the coalition government took power last May, with Labour also winning the previous contest in Oldham East and Saddleworth in January.",2,No Relation,C,1,0,0,
1046,"The momentum is with UKIP; Labour, Conservative and Liberal areas are all now vulnerable to them. ","Mr Farage suffered back injuries sustained in an air crash on election day 2010, and had had a couple of discs removed from my neck and replaced last week, he told the BBC.",2,No Relation,C,0,0,1,
2996,if you take a basic biology course at the high school level just a reminder biology is accepted by almost all religions regarding contentthere would be a detailed explanation of how life was created by chemical compounds and reactions,if the bible is the inspired word of the infinite creator god then it must be selfauthenticating and selfattestingand it is,1,Support,C,0,0,1,
3340, there is no scientist can give strong evidence to support evolution, i am going to borrow from churchill,1,Support,C,0,0,1,
719,"My observation is that UKIP often are reluctant to directly answer any questions of substance, which can be accounted for by the fact that they really have no policies.","Mr Farage has abjectly failed to develop coherent policies and is not leading the party on the course to victory, she said.",1,Support,C,0,1,0,
974,Hopefully we will see our first UKIP MP before the general elections next year.,"He praised Mr Miliband's conference speech as one of the best he had heard from a Labour leader, but he was still disappointed there had been no mention of Europe - and no opportunity to discuss the issue at conference.",2,No Relation,C,0,0,1,
573,If anyone seriously thinks that UKIP will offer some kind of answer to our current problems then I think that they are going to be sadly disappointed.,"Mr Wheeler, who has criticised David Cameron's attitude to the EU, said UKIP's success was vital.",0,Attack,C,1,0,0,
1628,"UKIP is certainly NOT racist or xenophobic - if you, as I'm you have done, read our policies on the website there is no suggestion of this at all, it is more a rumour and conspiracy of the lefties. ","Of course it is racist, the language, the rhetoric, the membership, who doubts it?",0,Attack,C,1,0,0,
427,Many racists and especially xenophobes find the UKIP message appealing.,"According to fellow eurosceptic Dr Richard North, this colourful side of Farage's personality hides something steelier.",2,No Relation,C,1,0,0,
334,Intellectually I rate Farage much higher than Cameron; he has a very sharp and quick wit and is an excellent public speaker.,"Deputy Prime Minister Mr Clegg had earlier told the Sunday Times curbs on migrants' benefit rights were sensible and reasonable but the concept of a 75,000 cap would not work.",2,No Relation,C,0,0,1,
3490,you can ignore the obvious question this is what i find most evolutionists do they ignore other branches of science that militate against their belief system and legitimate questions raised by others are dismissed as being ignorant or worse religious,actually what they are really doing is ignoring silly irrelevent questions from clueless people with a religious agenda to promote,0,Attack,C,0,1,0,
2738,this is one of the things wesley cites to bolster his case  httpvangogh,so tj you seem to have made quite a few foolish arguments how familiar are you with augustinetj  well i know that he believed the earth was created instantaneously not progressively and was according to scripture less than  years old,1,Support,C,0,0,1,
2011,"UKIPs main issue has always been the EU, immigration has just been the bit that highlights what a failure the project has been.",He said his views were nothing to do with UKIP and were expressed before he became involved with the party.,2,No Relation,C,1,0,0,
3904,I believe that opinion polls harm the democratic process,Opinion polls can lead to tactical voting which may have unintended outcomes,1,Support,C,0,1,0,
1071,Intellectually I rate Farage much higher than Cameron; he has a very sharp and quick wit and is an excellent public speaker.,What worries me is that two thirds of people didn't bother to vote at all.,2,No Relation,C,0,0,1,
1971,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,"Over three million jobs in this country, directly or indirectly, depend on us being in the EU, so that is a big choice.",0,Attack,C,1,0,0,
1748,It's a protest vote because (most) people know that UKIP will never net in power.,The Electoral Commission said it accepted the Supreme Court's judgement and it would carefully consider the implications of the judgment for how impermissible donations are dealt with in future.,2,No Relation,C,0,0,1,
3602,is it religion,yes it is see below,1,Support,C,0,1,0,
1135,"It's true that UKIP dont have ideas to suit everyone, but at the moment they are heads above the pillocks at No 10 today.","Emergency treatment would still be free at the point of delivery to all, while migrants would be eligible for free NHS care once they had worked for five years and paid tax and national insurance on their income.",2,No Relation,C,0,0,1,
2557,hasnt anybody here read a molecular cell biology textbook the machinery of the cell is a rube goldberg apparatus,and minimize the ad hominems and iders will listen,1,Support,C,0,0,1,
133,A forensic examination of UKIP's policies would nail once and for all the Establishment lie that they're a bunch of swivel-eyed racists.,That is an entirely separate issue to membership of the House.,2,No Relation,C,1,0,0,
2345,we dont know but we do know a designer wasnt involved,pvm the quotewe dont know but we do know a designer wasnt involved,0,Attack,C,0,0,1,
2619, joeif we dont know then no one can say that a designer was not involved or not required,the only way that design could be detected in nature is if there were objects around that werent designed,1,Support,C,0,1,0,
1064,"Labour should be running scared of UKIP, now the working class are starting to realise that Labour is for middle class socialists and the public sector.","I'm feeling pretty sore, Mr Farage told the Today programme, having had bone grafts, and all the rest of it.",2,No Relation,C,0,0,1,
1839,The more the 'mainstream' parties smear and lie about UKIP the more their support rises.,"And with UKIP riding high in national opinion polls and coming second in the recent Eastleigh by-election, Mr Farage predicted his party would win seats in each of the 34 councils where elections are being held.",1,Support,C,0,1,0,
656,It's a protest vote because (most) people know that UKIP will never net in power.,"Unlike all the others I actually had a job in the real world, for 20 years, Mr Farage said.",2,No Relation,C,0,0,1,
1460,UKIP is the only party that has understood the damage immigration does to the UK and its policies aim at repairing this.,"And there's quite a lot of them, he added.",2,No Relation,C,0,0,1,
2480,ian asksif a prominent id advocate cant even get the description of one basic paper right how are they going to handle more complicated papers on the evolution of the immune systemin other words its not just the ignorance of science but the ignorance of the id proponent which seems to trigger design inferences,id has legal and educational merit because it is a bona fide scientific theory ,1,Support,C,1,0,0,
3432, the evidence that supports evolution is not only significantly abundant but predominately irrefutable, who enters into a scientific debate about evolution asking only for opinions are you serious forget opinions,1,Support,C,0,1,0,
166,Should ukip get into government it would be fair to assume that we'll see a whole raft of right-wing policies as actual government policy.,The economy is on the right track and we are going to see our plan through.,2,No Relation,C,1,0,0,
2469,the di agrees that methodological naturalism simply requires that in trying to explain any particular observation or experimental result an investigator may not resort to miracles,when i grew up science was a useful tool for discovering things about the world around us,0,Attack,C,0,0,1,
4047,i turned this movie off halfway through because i was bored out of my skull then i come here and its got a high rating granted its got a good storyline good acting nice cinematography but somehow still managed to bore me to tears,i will also agree that i was bored at times considering all of the reviews that this movie got,1,Support,C,0,1,0,
1941,"The problem with popularism but no substance, like UKIP represent, is that it just results in things getting worse and worse.",UKIP says it is campaigning on a pro democracy message - aiming to rejuvenate local politics.,0,Attack,C,1,0,0,
1735,"Despite you best efforts at pretending otherwise, UKIP are still widely disliked and untrusted by the majority of the population.",UKIP leader Nigel Farage said any members proven to have extreme right wing views would be expelled.,2,No Relation,C,0,0,1,
3382, genetic tests have proven that we are very closely related to certain apes a branch on the same family tree, evolution is a theory that is supported at the micro level,1,Support,C,0,1,0,
8,"If UKIP don't like being smeared, then they need to stop smearing, stigmatising, and fear mongering about others.",He suggested the possibility of live-streaming on the internet while debates were running.,2,No Relation,C,0,0,1,
1565,"The problem with popularism but no substance, like UKIP represent, is that it just results in things getting worse and worse.","UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",0,Attack,C,1,0,0,
152,"UKIP are a two trick pony, Europe and immigration that's it.","This is something the party plans to introduce for its own councillors, and would bring in for all councillors in a UKIP-led council.",2,No Relation,C,1,0,0,
2950,its not that cut and dried,look at it like this,0,Attack,C,0,1,0,
864,"The momentum is with UKIP; Labour, Conservative and Liberal areas are all now vulnerable to them. ",More than 80 Tory MPs rebelled earlier this year in demanding a referendum.,2,No Relation,C,1,0,0,
2516,hilarious,but what about your opinion on idid is ridiculously and obviously not   science  ,0,Attack,C,0,0,1,
414,The hate campaign against Eastern Europeans that was and is run by UKIP legitimises anything said against them.,Labour has held the South Yorkshire seat of Rotherham in a parliamentary by-election with Sarah Champion becoming the constituency's first female MP.,2,No Relation,C,0,0,1,
968,"Marketing UKIP as ""the people's army"" is a bitter irony.",The MEP said the prime minster's speech on Britain's relationship with the EU last month had convinced her the Conservatives were the true referendum party.,2,No Relation,C,0,0,1,
936,"I don't believe Farage is a racist and I don't believe the UKIP policies are racist, but I do think they will be the party that attracts most support from racists.","Bhutto, who said he had left the party in December, told Newsnight he had admitted the charges against him in 2005 rather than risk being sent back to Pakistan and hanged.",2,No Relation,C,0,0,1,
1218,The people and media that are criticising UKIP are highlighting the genuine concerns about UKIP and their policies towards immigrants.,"All [the prime minister's] doing is trying to curry favour, he continued.",2,No Relation,C,1,0,0,
2518,id is ridiculously and obviously not   science   ,so are we asking if a telic force exists or are we trying to psychoanalyze the intentions behind itwhy are these two questions always independent  i would think that any theory of id that made no attempt to identify and analyze the designer was an incomplete theory,0,Attack,C,0,1,0,
1389,"Labour should be running scared of UKIP, now the working class are starting to realise that Labour is for middle class socialists and the public sector.",Ms Dorries is the first to say she would consider the move.,2,No Relation,C,0,0,1,
1420,UKIP getting a large chunk of the vote in the EU elections sends a message to Europe that they cannot take the UK membership for granted.,The by-election was called after a special court found ex-Labour minister Phil Woolas had lied about Mr Watkins in May's general election and invalidated the result.,2,No Relation,C,0,0,1,
2038,"In UKIP, we have a new political force which looks likely to poll very well in a national election on thursday.","UKIP candidate Diane James came second with 11,571 votes, her 28% the party's best-ever showing in a Westminster election.",1,Support,C,0,1,0,
1491,"The ratio of nutters in UKIP is far higher than in other parties, especially so since they seem determined to take all the Tories' fruitcakes off them.","Mr Hancock denied he was essentially saying the same thing now, insisting he was calling for a change in corporate culture rather than a change in the law or a job creation scheme.",2,No Relation,C,0,0,1,
1440,"The whole UKIP-for-the-working-class narrative is utterly insane since, if we left the EU, the poor would still be competing with cheap foreign labor.","Conservative party vice chairman Michael Fabricant said the party had struggled to present a distinctive message during the Eastleigh election, saying UKIP had managed to connect with traditional blue-collar Tory voters on issues such as crime and immigration in a way the Conservatives had not.",2,No Relation,C,1,0,0,
2826,casey relies on the fallacy that undermining evolution somehow provides merit to id,luskin saysin the title of its first opening statement the ncse charges that id should be rejected because it is a religiously motivated attack on science,1,Support,C,0,0,1,
1483,"The sooner we are out of the EU, the sooner we can start making this country great again.","The voters have understood that EU membership is making us poorer and less democratic and less free, he said.",1,Support,C,0,1,0,
3070,all aig is showing is that the author of one part of the bible took the author of another part of the bible literally not that either one knew what they were talking about,of all of aigs silliness i think this one is the winner,1,Support,C,0,0,1,
2294,biology can be studied in a creationist context,the history of gods creation should be taught irrespective of it being considered science,1,Support,C,0,1,0,
2328,seems highlander was somewhat quick in his response as i am more than willing to support my claims,highlanderthe exact same is true when modern science reveals an ic structure such as the flagellar motor  assembly,1,Support,C,0,1,0,
3722,i think that evolution now should be considered as a fact rather than a belief we have a large amount of evidence that proves the evolution of the species,well said,1,Support,C,0,1,0,
2433,i am curious about one thing  luskin statesid investigations thus begin with observations about how intelligent agents operate and then proceed to convert those observations into positive predictions of what scientists should find in nature if intelligent design was involved in the origin of a given natural object,from wikipedia the scientific method,1,Support,C,0,0,1,
475,For what its worth I think UKIP is a one trick pony and is unelectable in a general election.,"The Conservatives, Labour and the Liberal Democrats virtually indistinguishable neo-liberal parties and a fresh force like UKIP is needed.",0,Attack,C,1,0,0,
1968,UKIP is the only party that has understood the damage immigration does to the UK and its policies aim at repairing this.,He also said he would consider a electoral pact with another party if it meant moving closer to leaving the EU.,2,No Relation,C,1,0,0,
2321,grayling explains in his review of fullers latest book quite well how id is doomed to remain scientifically vacuousfuller has written about popper he seems to forget poppers killer point namely a theory that explains everything explains nothing,pvm wrote however this is false and misleading,0,Attack,C,1,0,0,
17,"Much of UKIP's meteoric rise has to do with political correctness, and the fact that ordinary people are sick of it.",Tim Loughton believes UKIP are here to stay.,1,Support,C,0,0,1,
3204,evolution is basically common sense once you put down your bible and get out of the church,evolution really is true but as we all know the main reason of how we evolve is because of god our lord,1,Support,C,1,0,0,
1883,"If UKIP want to retain these voters and attract more in a general election then they need to come up with policies other than ""leave the EU"" and ""its all the immigrants fault"".",Mr Farage has successfully broadened UKIP's appeal away from Europe.,0,Attack,C,1,0,0,
3366, i definitely think it has something to do with everything as there is quite a lot of evidence for it e, no scientist can give strong evidence to support evolution      your dishonesty and ignorance of science proves you are not fit to even ask the question,1,Support,C,1,0,0,
524,The people and media that are criticising UKIP are highlighting the genuine concerns about UKIP and their policies towards immigrants.,"The company allowed UK residents to speculate on the price of gold at a time when exchange controls prevented them from buying it, except at a premium.",2,No Relation,C,0,0,1,
499,"In fact, all UKIP seems to talk about now is withdrawl from the EU without any genuine policy around UK's domestic economy.","Relations between Ms Andreasen and Mr Farage had been strained for some time, with Ms Andreasen calling for Mr Farage to quit after the party's poor performance in council elections in 2011.",2,No Relation,C,0,0,1,
1894,"In UKIP, we have a new political force which looks likely to poll very well in a national election on thursday.","And with UKIP riding high in national opinion polls and coming second in the recent Eastleigh by-election, Mr Farage predicted his party would win seats in each of the 34 councils where elections are being held.",1,Support,C,0,1,0,
3627,the age of  is an arbitrary designation,that is the premise of my question,1,Support,C,0,1,0,
3910,I believe that opinion polls harm the democratic process,Opinion polls provide useful information to politicians,0,Attack,C,1,0,0,
1412,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,"UKIP says it is particularly well-organised in the South-East, Eastern region and South-West, but there are still significant parts of the country where no UKIP candidates are standing at all.",2,No Relation,C,0,0,1,
1789,A forensic examination of UKIP's policies would nail once and for all the Establishment lie that they're a bunch of swivel-eyed racists.,There is only one party in this country that can guarantee the people in this country will get a referendum on the EU and that is the Conservative Party.,2,No Relation,C,0,0,1,
