orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,pred_relevance
117,"If you think that the Tories are nasty, heaven help us if UKIP get in because they would be nastier, more cruel, and more bigoted.","Ms Andreasen had been UKIP's sole remaining female MEP, after Nikki Sinclaire was expelled from the party in 2010, hinting what a terrible standing women have in the party.",1,Support,C,0,0,1,
1521,UKIP are not a single issue party anymore; UK Sovereignty is the crux of their party political platform but they've certainly expanded from that singular issue in recent years.,He said he had warned the prime minister of repercussions of changes and told BBC Radio Berkshire that his daily prayers had convinced him the recent flooding was the consequence.,2,No Relation,C,0,0,1,
3791,We should ban religious symbols in public buildings,Religious symbols cause division within Western society,1,Support,C,0,1,0,
3961,this was just an amateurish hodgepodge of the departed the town and we own the night and sopranos,completely agree swing and a miss on this one kept waiting for something to happen maybe i wasnt in the right mood for it but it just didnt deliver at all more limp than month old lettuce,1,Support,C,0,1,0,
115,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.",Nigel Farage seems to be on remarably good form these days.,1,Support,C,0,1,0,
431,A vote for UKIP is a vote to leave the EU and recover power over our national life.,"Lord Hanningfield is no longer a member after the court case, he said.",2,No Relation,C,0,0,1,
3322, the bible says all will proclaim the name of the creator and acknowledge him as lord i want to point out the key word creator in there, god created the world we did not evolve from monkeys its in the good book,1,Support,C,0,1,0,
3741,absolutely everybody knows about foursquare but nobody remembers gowalla they offered identical features and also launched on the same day same conference,well said,1,Support,C,0,1,0,
3980,was anyone else disappointed by the ending of the movie it feels to me like there couldve been a few scenes about what happens next im no writer but i do feel this wasnt appealing at all,to me i was glad to see an ending leaving room for interpretation it was perfect not disrespecting to its viewers,0,Attack,C,1,0,0,
1997,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,"UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",1,Support,C,0,1,0,
759,"I agree with UKIP on the EU, but the rest of their policies are dangerous right wing bile.",Labour say the council elections are taking place in what they call Tory heartlands - the shires where Conservatives should expect to win.,2,No Relation,C,0,0,1,
3541,that is where you mess up and apply the logical fallacy of equivocation you are also doing what is known as willful ignorance,and you do what many atheists do when they do not know what else to say you clang the fallacy bell,0,Attack,C,1,0,0,
2260,If there are enough Ukip votes it should frighten all the parties sufficiently to make them realise they can't just ignore the electorate.,But even if it bought him a bit of peace and quiet within the party it seemingly failed to neutralise the threat from the UK Independence party (UKIP) as the Tories slumped to third place in the Eastleigh by-election.,2,No Relation,C,1,0,0,
3587,faced with an increasingly vocal populace that is questioning evolution museums across the united states have begun training their staff and volunteers to become better proponents of evolution while tripping up irrational supporters of the bibles history of earth,damn straight it is irrational,1,Support,C,0,1,0,
3951,Transparency is necessary for security,Transparency can result in normalisation,0,Attack,C,0,0,1,
928,"If UKIP do hold the balance of power and get into government, their only condition will be an in/out EU referendum.",Chancellor George Osborne has pledged to fight UKIP's unacceptable proposal on an EU referndum.,0,Attack,C,1,0,0,
305,For what its worth I think UKIP is a one trick pony and is unelectable in a general election.,"Alongside that central desire to get out of the European Union, the party is now pushing a broader range of ideas, from being anti-gay marriage to pro-grammar school.",0,Attack,C,1,0,0,
1560,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,"Deputy Prime Minister Nick Clegg, whose Liberal Democrats oppose a referendum, said leaving altogether would make us less safe because we co-operate in the European Union to go after criminal gangs that cross borders.",0,Attack,C,1,0,0,
287,"My observation is that UKIP often are reluctant to directly answer any questions of substance, which can be accounted for by the fact that they really have no policies.",Andrew Neil asked the MEP if last week's local election results had changed government plans for legislation.,2,No Relation,C,0,0,1,
271,UKIP and the Greens are the only parties to date that haven't screwed us all over.,"The first ever televised general election debates took place in 2010, with the format agreed between the Conservatives, Labour and Liberal Democrats.",2,No Relation,C,0,0,1,
2398,as much as i might believe that there is some sort of creator and that a creation occurred you cannot justifiably intermingle science and religion,id has no merit except as a religious idea,1,Support,C,0,1,0,
2514,every time i hear a single word mentioned about the ttss and that it somehow gives flagellar   evolution   some credibility i lose a few months off my life span,i am debating it mainly to create a faq sheet for ithilarious,0,Attack,C,0,0,1,
2818, what predictions has id made and have they so far proven truesee the above links,some kind of entity capable of guiding ends to means and preplanning events or features before they happen or come into   existence   ,0,Attack,C,0,0,1,
474,UKIP and the Greens are the only parties that haven't screwed us all over yet,"Both the UK Independence Party, which is fielding a record number of candidates, and the Green Party of England and Wales are hoping to make notable gains.",1,Support,C,0,1,0,
2511,behe claims that that is not the sort of process one needs to build complex molecular systems,i dont follow dr,0,Attack,C,0,0,1,
3582,japan and the former soviet union had very high rates of abortion because of the lack of birth control neither country made such a decision because of religion,that was the past i am speaking of now,1,Support,C,1,0,0,
3301, you see a building and you have proof there is a builder, creationism is not out of the picture,1,Support,C,0,1,0,
3353, evolution is the real deal, i believe there was some sort of evolution but the question is what made that evolution take place,1,Support,C,0,1,0,
621,"UKIP are a two trick pony, Europe and immigration that's it.","However, a decision on officially adopting the idea as party policy is not expected for some time.",2,No Relation,C,0,0,1,
2828,the ncse says that    intelligent design    is a religiously motivated attack on science but the ncse does not claim that is why it should be rejected,id is not science because it can never make a prediction that is meaningful,0,Attack,C,0,1,0,
1247,I think a lot of UKIP supporters would be outraged if one of the consequences of leaving the EU was to price them out of buying virtually any of today's niceties.,The last two years' local elections have seen pretty awful results for the Liberal Democrats.,2,No Relation,C,0,0,1,
75,"If UKIP don't like being smeared, then they need to stop smearing, stigmatising, and fear mongering about others.",He said the elections were a serious moment for the party's credibility.,2,No Relation,C,0,1,0,
571,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.",I think we should really consider bringing forward the legislation in this parliament that would enable the referendum on EU membership.,0,Attack,C,0,0,1,
3175,ok so youre saying since youve never seen an ape which is the wrong animal again evolve into a human and never seen god create a human god wins this debate so just because we havent proven were from chimpanzees gives grounds to say god made us theres a huger spectrum out there,she said shes never seen an ape evolve into a human,1,Support,C,0,1,0,
732,"The UKIP party is a populist party at the right end of the spectrum, which exploits people's fears of the foreign and unknown.",The word slut has different meanings to different generations.,2,No Relation,C,0,0,1,
937,"I don't believe Farage is a racist and I don't believe the UKIP policies are racist, but I do think they will be the party that attracts most support from racists.","UKIP is getting itself now into a position in some of the marginals where it is a serious contender to win seats in Parliament, and not just split them.",2,No Relation,C,0,1,0,
772,I think it's far too simplistic to argue all UKIP supporters are racist - there is a real groundswell against the political establishment which over the past 20 years or so has started to converge in terms of image and policies.,"The party, which campaigns for the UK to leave the European Union, said numbers had increased by more than 13,000 to about 32,500 in 2013.",1,Support,C,0,1,0,
2020,UKIP isn't committed exclusively to either right-wing or left-wing ideology and that’s a very good place to be.,UKIP leader Nigel Farage said any members proven to have extreme right wing views would be expelled.,1,Support,C,0,0,1,
3422, i have repeatedly asked for proof on this site and have yet to be supplied with any real proof, evolution is just an excuse for biology to occupy the adolescent young mind,1,Support,C,0,0,1,
2191,UKIP want to get us out of the EU to make the British people much worse off then they already are.,"In their leaflets, UKIP says that 29 million Bulgarian and Romanians will have the right to live, work and draw benefits in the UK and while many will be fine, hard-working people, suggests the country may struggle to cope with another influx of people needing jobs, housing schools, hospitals and benefits.",0,Attack,C,1,0,0,
436,"Marketing UKIP as ""the people's army"" is a bitter irony.","The UKIP leader has previously suggested he would be prepared to talk to other senior Conservatives, such as Education Secretary Michael Gove, about possible co-operation in 2015 but not the prime minister.",2,No Relation,C,1,0,0,
716,If UKIP is really the best our country can do for an alternative then we are all doomed.,A UKIP candidate in Somerset was suspended from the party on Tuesday after a photo of him apparently making a Nazi-style salute appeared on his Facebook page.,1,Support,C,0,1,0,
558,"I voted Tory for 30 years and started supporting UKIP because I want a sovereign, democratic , well governed Britain with Britain put first and its getting clearer by the day that the old Liblabcon parties will not do that.","Business for New Europe director Phillip Souta, which organised the letter, said reform of the EU was needed and claimed We are better off in, in many, many ways indeed.",0,Attack,C,1,0,0,
185,Many racists and especially xenophobes find the UKIP message appealing.,UKIP said Mr Neville was at odds with the party on a number of policies and was not adhering to the requirements of being an official party spokesman.,2,No Relation,C,0,0,1,
3409, you know a debate like this can be put up to get intelligent information exchange, yes if what you are saying is true then im for it,1,Support,C,0,1,0,
3113,since when speaking to one of the other posters did chance become a word to bias any argument against   evolution    doesnt make sense unless the poster is reading into something that probably isnt inferred and possibly feels an affront to his or her sensibilities,just curious but what does the types of rock have to with ex nihilo,0,Attack,C,0,0,1,
1038,UKIP are not rabid racist and not another incarnation of the BNP.,"The justice secretary was asked about the threat to Tories from the eurosceptic party, and a BBC/Comres survey showing it was attracting disaffected Tories.",2,No Relation,C,0,1,0,
3856,All nations have a right to nuclear weapons,The threat of a state developing nuclear weapons could instigate preemptive strikes from its neighbours and rivals to prevent the acquisition of such weapons,0,Attack,C,1,0,0,
983,The hate campaign against Eastern Europeans that was and is run by UKIP legitimises anything said against them.,"Yes, they were merely the best of the rest, well behind Labour.",2,No Relation,C,0,0,1,
3290, god does exist he created evolution, what i feel in this context is creationism is nothing but a wrong assumption,1,Support,C,1,0,0,
1057,"It's true that UKIP dont have ideas to suit everyone, but at the moment they are heads above the pillocks at No 10 today.","He was speaking at UKIP's spring conference in Scarborough, buoyed by the party's strong showing in the Barnsley Central by-election this week.",1,Support,C,0,1,0,
2040,"The sooner we are out of the EU, the sooner we can start making this country great again.","Mr Cameron also said he did not think it would be right for Britain - or in the national interest - to leave the EU entirely, pointing out that some 50% of nation's trade was with the EU.",0,Attack,C,1,0,0,
3488,in the latter case that is because more fornicators are shacking up rather than getting married which is why there is fewer divorces if a state allows gay marriages their spirituality is in the toilet,good the less moronic spirituality in each state the better lets move out of the dark ages as fast as we can,0,Attack,C,0,1,0,
3164,my point was not that genesis contradicted itself but that if you took it literally it contradicted itself,when there is clear and overwhelming proof that evolution is the process by which life has developed on earth it is painfully stupid to believe that the earth was created as it is now  years ago by a magical man in the sky,1,Support,C,1,0,0,
3658,i was about to post the same thing you get hesitant for a while but then forget all about it,not so sure about that after reading about the kidney and brain incident at kfc i do not think i will be going back there anytime soon,0,Attack,C,0,0,1,
3321, it is very wrong we didnt evolve from apes, the bible says all will proclaim the name of the creator and acknowledge him as lord i want to point out the key word creator in there,1,Support,C,1,0,0,
2710,if id is bait and switch then so is   evolution   considering that its proponents tend to sell it off starting with the least extreme definition and just move on up from there  httpintelligentdesign,in science testing a hypothesis or theory means deriving predictions from them,1,Support,C,0,0,1,
3876,We should use torture to obtain information from suspected terrorists,Allowing torture under any circumstances will allow the prospect of its routine use,0,Attack,C,1,0,0,
1562,UKIP is a vessel through which a protest is being delivered. ,"Well, that's poppycock but I don't think Nick Clegg, who is a charming young man, has ever purported to know anything at all about economics.",2,No Relation,C,1,0,0,
1736,"UKIP will lead the UK to independence from the oppressive EU, which is the only chance Britain has at restoring its former glory.","UKIP appears to have struck a chord with many voters on the issue of immigration, campaigning against the relaxation of working restrictions on Bulgarians and Romanians due to come into force in January.",1,Support,C,0,1,0,
2781,as for scientific evidence for id start with the genetic code,as for scientific evidence for id start with the genetic code,0,Attack,C,0,1,0,
970,If UKIP are wise they will alter their attitude about the NHS and public services in general.,"The Department of Health has said the cost of treating foreigners is at least Â£30m a year for the NHS in England alone, although practitioners have said the figure could be much higher.",0,Attack,C,0,1,0,
1939,The success Ukip had in the european elections will be sufficient to galvanise one or preferably all the other parties to rid us of the EU's political influence.,"UKIP, which has called for withdrawal from the European Union and greater restrictions on immigration, has seen improved poll ratings this year.",1,Support,C,0,1,0,
126,If there are enough Ukip votes it should frighten all the parties sufficiently to make them realise they can't just ignore the electorate.,Mr Sykes was previously a strong supporter and backer of the Conservatives under Margaret Thatcher in the 1980s but broke with the party in 1991 over John Major's stance on the Maastricht Treaty.,2,No Relation,C,0,0,1,
1494,UKIP are blatantly disregarding the possibility of man made climate change.,UKIP has evolved over the two decades since it was created from an anti-EU pressure group into a fully fledged party which has now proved that it can succeed beyond European elections.,2,No Relation,C,0,0,1,
3551,that would be true if he did not keep on opening up thread after thread after thread of the same subject he makes  or  posts then runs away to open up another thread,yes i agree with you,1,Support,C,0,1,0,
2778,joe gthe only way to label intelligent design religious is to change the definition of religion,as you have been told already what phil says is irrelevant to id,0,Attack,C,0,1,0,
3884,The US should ban cluster bombs,Cluster Bombs Can Be Improved,0,Attack,C,1,0,0,
3539,if you disagree with them you are branded as a religious zealot who is determined to take their rights away,so try actually responding to the points i am making rather than just making up stuff to attack me over,0,Attack,C,1,0,0,
3909,I believe that opinion polls harm the democratic process,Tactical voting is legitimate within the democratic process,0,Attack,C,0,0,1,
3807,We should grant politicians immunity from prosecution,Giving politicians immunity from prosecution allows them to focus on performing their duties,1,Support,C,0,1,0,
3274,i have no patience for people like you,why couldnt god have created everything through evolution,0,Attack,C,0,0,1,
9,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,"And yet when Mr Farage stood in the conference hall the delegates rose to their feet and applauded and when he asked them whether he should stand for leader, they whooped approval.",2,No Relation,C,0,0,1,
2987,i had always been taught it was the plants,  httpeesc,1,Support,C,0,0,1,
269,Many racists and especially xenophobes find the UKIP message appealing.,"Paul Nuttall was asked if his party had been talking to the Mid-Bedfordshire MP while she sat as an independent Conservative, amid speculation about her and the anti-EU party.",2,No Relation,C,0,0,1,
1542,"Arguably, UKIP & co. aspire to destroy the culture created in Europe after WWII, which has been based on openness, free travel, migration and cross-geographic access to goods and labour markets.",Farage admitted the party had not had time to properly vet all of its new recruits and he was forced to suspend a handful of them following newspaper reports of alleged racist comments.,2,No Relation,C,1,0,0,
3088,include the transmission of the biblical text,using logic to apply consistent artistry to the mass of creation we may assert the existence of the artist almighty god  if we exercise faith toward god by believing that he exists in the very manner that he says that he does then we may logically apply his consistent character including his artistic signature in creation to all things that god the artist creates,0,Attack,C,0,0,1,
457,Should ukip get into government it would be fair to assume that we'll see a whole raft of right-wing policies as actual government policy.,"Asked whether he would seek re-election as leader, he said he would have to decide whether he had the strength to do the job.",2,No Relation,C,0,0,1,
1244,"The problem with popularism but no substance, like UKIP represent, is that it just results in things getting worse and worse.","Mr Nattrass said he had declined to switch to the party until this was completed, but Mr Tilbrook had put out the press release before gaining his authorisation.",2,No Relation,C,0,0,1,
342,"The country faces more than two big issues, which is where Ukip come apart at the seams in an incoherent bunch of right wing horse shit from whatever Think Tank came along at the time.","UKIP has reached unprecedented heights in the opinion polls under Mr Farage, prospering in May's local elections.",0,Attack,C,1,0,0,
1488,UKIP isn't committed exclusively to either right-wing or left-wing ideology and that’s a very good place to be.,"Therefore no learning takes place - that is not right because it just cannot be, he told an event in London.",2,No Relation,C,0,0,1,
3298, to me there is no proof of a greater hand other than from the word of believers whose faith is based in belief and not in any form of evidence at all, amusing is all i can really say to cancers response,1,Support,C,0,0,1,
1351,I suspect when people do start to focus and the election is close UKIPs incoherent policies will be exposed.,"Earlier this year, it emerged that the Conservatives' constituency membership had nearly halved since David Cameron became leader in 2005.",2,No Relation,C,0,0,1,
1822,UKIP are the only party willing to have a sensible open debate on the key issues affecting the country. ,"It was the first time the Conservatives and the Lib Dems, as coalition partners, have gone head-to-head in a seat which was winnable for both.",2,No Relation,C,0,0,1,
505,"If UKIP do hold the balance of power and get into government, their only condition will be an in/out EU referendum.","The Department of Health has said the cost of treating foreigners is at least Â£30m a year for the NHS in England alone, although practitioners have said the figure could be much higher.",2,No Relation,C,0,0,1,
3258,evolution has more supporting details than the theory of intelligent design,ok,1,Support,C,0,0,1,
939,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.","Farage went on to say that the people who voted UKIP had to be listened to, adding that we get it.",1,Support,C,0,1,0,
1164,It's a protest vote because (most) people know that UKIP will never net in power.,So I am very honoured to have been appointed Treasurer and I shall do my very best in both helping to raise money for the party and in the management of its financial affairs under Nigel Farage as leader and Steve Crowther as executive chairman.,2,No Relation,C,0,0,1,
251,"Arguably, UKIP & co. aspire to destroy the culture created in Europe after WWII, which has been based on openness, free travel, migration and cross-geographic access to goods and labour markets.",Equally concerning for the party leadership is the lack of activism.,2,No Relation,C,0,0,1,
188,If UKIP is really the best our country can do for an alternative then we are all doomed.,"The private member's bill, from Tory MP James Wharton, paves the way for an in-out referendum on the EU in 2017.",2,No Relation,C,0,0,1,
3507,well at least your name is right on,your ignorance is showing concerning both history and anthropology,0,Attack,C,1,0,0,
427,Many racists and especially xenophobes find the UKIP message appealing.,"According to fellow eurosceptic Dr Richard North, this colourful side of Farage's personality hides something steelier.",2,No Relation,C,1,0,0,
806,"The momentum is with UKIP; Labour, Conservative and Liberal areas are all now vulnerable to them. ","YouGov polling guru Peter Kellner warned people around Ed Miliband, who were contemplating a referendum pledge, that it would be a foolish move.",2,No Relation,C,0,0,1,
2091,UKIP is a vessel through which a protest is being delivered. ,"I have absolutely no sympathy for the rent-a-mob protesters, the Swampies and the Occupy Movement and the anti-capitalists and eco-freaks who have sought to hijack the Balcombe protest, he said to cheers from supporters.",2,No Relation,C,0,0,1,
3016,the bible is no more self authenticating then any other irrational fantasy,some foolish men declare that a creator made the world,0,Attack,C,0,1,0,
405,The hate campaign against Eastern Europeans that was and is run by UKIP legitimises anything said against them.,But there are signs UKIP is starting to pick up the sort of protest votes that traditionally go to the Liberal Democrats.,0,Attack,C,1,0,0,
1665,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,Labour accused the PM of trying to ditch the TV debates simply because he is too scared to defend his record.,2,No Relation,C,0,0,1,
749,Only an idiot would think a UKIP win would result in withdrawal from the EU the day after.,"Clearly I would have preferred to get more votes but this was always going to be a tough fight for Labour, he said.",2,No Relation,C,0,0,1,
95,"I and many others will be voting UKIP not because of a handful of people that have said stupid things, it will be because I identify and agree with their overarching principles.","The UK says its aid is providing support including food, medical care and relief items for people in Syria and to refugees in Lebanon, Jordan, Turkey and Iraq.",2,No Relation,C,0,0,1,
2612,in my discussions with island i have come to the conclusion that i was mistaken in calling island an id supporter,the argument always had intuitive plausibility,1,Support,C,0,0,1,
1634,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,It has been criticised for relying too heavily on leader Nigel Farage to promote its policies.,2,No Relation,C,1,0,0,
2604,islandcontrary to modern and variant interpretations the anthropic principle was originally formalized by carter as an ideological statement against the dogmatic nonscientific prejudices that scientists commonly harbor that cause them to consciously deny anthropic relevance in the physics so they instead tend to be willfully ignorant of just enough pertinent facts to maintain an irrational cosmological bias that leads to absurd copernicanlike projections of mediocrity that contradict what is actually observed,carter points out that the coincidence found by bondi belonged to three classes the traditional kind  without use of the anthropic principle  those which only require the use of a weak anthropic principle and  those which require the invocation of an extended and hence rather more questionable strong anthropic principle,1,Support,C,0,1,0,
242,"I don't believe Farage is a racist and I don't believe the UKIP policies are racist, but I do think they will be the party that attracts most support from racists.",He made the comment during a debate on EU proposals for gender quotas in the boardroom.,2,No Relation,C,0,0,1,
2565,meaningless nonsense of course,its funny because i already named some provided resources to find them and yet you seemed to dodge the argument altogetherfollowed by the usual nonsense,0,Attack,C,1,0,0,
215,Hopefully we will see our first UKIP MP before the general elections next year.,It will be a very comfortable win for Labour who can secure over 50% of the vote.,0,Attack,C,1,0,0,
532,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.",Mr Miliband rejected suggestions the result was a major setback to his plan to make Labour a One Nation party but he said his strategy of seeking to broaden its appeal was the correct one.,2,No Relation,C,0,0,1,
1755,It is because of UKIP that we are finally discussing the European question and about immigration and thank goodness for that.,Opponents say the new system risks politicising the police.,2,No Relation,C,0,0,1,
3954,Governments should be allowed to disrupt Internet service on grounds of national security,National security takes precedence,1,Support,C,0,1,0,
1976,"UKIP is a not a real party, with a clear global ideology and vision addressing all aspects of society: it is focusing on a handful of issues (all centered around membership in the EU and migrants), mostly ignoring global financial issues, health, education, security etc.",He said UKIP was clearly taking a very right wing position which pandered to an obvious anti-Europeanism.,1,Support,C,0,1,0,
686,"The momentum is definitely with UKIP at the moment, hopefully that will continue with the up and coming by-elections.","Talking of the EU, Godfrey Bloom said UKIP was the only game in town, the only party that is going to get us out.",1,Support,C,0,1,0,
1230,"There's an election next month, UKIP are campaigning on the streets right now, and candidate upon candidate keeps churning out ridiculous (often racist, sexist or homophobic) views.","Mr Neville, interim chair of Youth Independence - UKIP's youth wing - has been asked to stand down after comments he made in an interview with BBC Radio 4's The World at One last month.",1,Support,C,0,1,0,
1564,UKIP want to get us out of the EU to make the British people much worse off then they already are.,"Deputy Prime Minister Nick Clegg, whose Liberal Democrats oppose a referendum, said leaving altogether would make us less safe because we co-operate in the European Union to go after criminal gangs that cross borders.",1,Support,C,1,0,0,
908,Cameron had it right and UKIP could tip the balance towards Labour in the crucial marginal seats in the GE where the battle will take place .,"Nigel is a passionate fighter, he doesn't sling the towel in.",1,Support,C,0,0,1,
2951,look at it like this,from here we can see that the bible already is going to not have any sort of  exact meaning,0,Attack,C,0,0,1,
3615,we take reality and describe it in our minds and thus form it into abstract concepts which we can operate with,this is my understanding as well interestingly concepts only approximate that which they intend to define confusion between concept and actuality is fertile ground for misunderstanding,1,Support,C,0,1,0,
1119,"The momentum is with UKIP; Labour, Conservative and Liberal areas are all now vulnerable to them. ","The campaign was dominated by a war of words between the Conservatives and the UK Independence Party, which senior Tories fear will take a significant chunk of their votes.",1,Support,C,0,1,0,
18,Hopefully we will see our first UKIP MP before the general elections next year.,I frankly thought it was so funny that when a journalist friend rang me and I told them about it they said they would write the story.,2,No Relation,C,0,0,1,
2646,it should readtruth is probably the best factor in determining intelligence and one cannot have it without gd,i think that is what is called a freudian slip,0,Attack,C,0,0,1,
281,"Marketing UKIP as ""the people's army"" is a bitter irony.",Recent polls have suggested a rise in UKIP support amid the eurozone crisis.,0,Attack,C,0,1,0,
1113,If you want to understand why UKIP is extreme look at the extreme elements it attracts including far-right Hitler-apologists like retep and anti-semites like your friend in Stocksbridge.,But as one UKIP member said to me - if this is a protest vote it's a bloody big protest.,2,No Relation,C,1,0,0,
1404,"UKIP are a fairly right wing group as I'm sure will become clear when they actually produce some policies other than the ""its all the eu's"" fault.",I am confident that we will double our scores nationally on where we were in [the local elections in] 2007.,2,No Relation,C,0,0,1,
2109,UKIP are blatantly disregarding the possibility of man made climate change.,The BBC understands that the prime minister's new policy chief Jo Johnson has had early sight of the pamphlet and it has been passed on to some of his policy groups.,2,No Relation,C,0,0,1,
3565,sounds like you are talking about a human being,yes as i have been debating about for the last four pages,1,Support,C,0,1,0,
2236,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.","However, the public needed greater certainty that a referendum would happen, she added.",2,No Relation,C,0,0,1,
371,If UKIP is really the best our country can do for an alternative then we are all doomed.,"And Lord Adonis spoke about his political travels, via the SDP and Liberal Democrats, before settling on Labour, where he was in Gordon Brown's cabinet.",2,No Relation,C,0,0,1,
306,"The sooner we are out of the EU, the sooner we can start making this country great again.","Isolating Britain and damaging Britain's reputation is not the right history to write, he said.",0,Attack,C,1,0,0,
1612,"UKIP is neither left or right wing, it is anti establishment, but it does take some elements from both sides of the spectrum",But Mr Cameron dismissed UKIP's showing as a protest by voters and promised to stay true to his principles.,0,Attack,C,0,0,1,
1695,UKIP getting a large chunk of the vote in the EU elections sends a message to Europe that they cannot take the UK membership for granted.,"More people were considering voting for UKIP at a general election than ever before, he suggested, and this current poll surge was different from previous spikes in support which were linked to European elections.",1,Support,C,0,1,0,
29,"The Green Party stands out as different, UKIP are just another bunch of neo-cons, although further out to the right.",Let us send an earthquake through Westminster politics and let's say we want our country back.,2,No Relation,C,0,0,1,
2861,jimremember the question we are addressing is does id have merit i have explained why i think it does,but its more than we dont understand thus designed,0,Attack,C,1,0,0,
1989,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.","During a visit to Warwickshire, the Conservative leader cited Tory councils' decision to freeze council tax for the past three years as evidence that the party was on the side of hard-working people.",2,No Relation,C,0,0,1,
1013,Big business will not support UKIP given the devastation that withdrawal from the EU would cause.,"Lord Hanningfield is no longer a member after the court case, he said.",2,No Relation,C,0,0,1,
3308, first this topic has been on the site at least  times even as recently as a week or so ago and you should run a search before relaunching the same tired junk, look there is no proof that god or any thing in the bible existed where as there is proof to suggest that we are related to monkeys as we have the same arm structure and the same bioorganisms,1,Support,C,0,0,1,
3569,i apologise if i have offended you jason furthermore i must admit that i do not actually own a camel,apology accepted i kind of figured you did not,1,Support,C,0,1,0,
1776,UKIP doesn't need to win power to force the changes people want.,"David Cameron should consider a pact with UKIP, his elections adviser has said.",1,Support,C,0,1,0,
2397,i think this comes down to an irreducible complexity argument,as much as i might believe that there is some sort of creator and that a creation occurred you cannot justifiably intermingle science and religion,1,Support,C,1,0,0,
3710,no it did not a lot of bits were too far fetched and the whole story was very americanized,it was indeed a bit tacky at times,1,Support,C,0,1,0,
226,If UKIP are wise they will alter their attitude about the NHS and public services in general.,A UKIP spokesman said the party's donors did not dictate its policy.,2,No Relation,C,0,0,1,
2332,i am not sure why highlander accuses me of not being honest when i provide the information and my explanation,highlanderthe lack of evidence supporting materialist assumptions complexity is a chance arrangement means the opposite could be true,1,Support,C,0,0,1,
1643,UKIP getting a large chunk of the vote in the EU elections sends a message to Europe that they cannot take the UK membership for granted.,"In his keynote speech at the UKIP conference on Friday, Mr Farage predicted UKIP would cause a political earthquake at next year's European elections.",1,Support,C,0,1,0,
1940,UKIP are blatantly disregarding the possibility of man made climate change.,"It is a simple, understandable message, which has led to the party gaining bigger shares of the votes in European elections.",2,No Relation,C,0,0,1,
2003,"I think Farage makes a much better leader than any of the other parties, he's full of enthusiasm and is not a PR man like the current leaders of the 3 main parties.","In their leaflets, UKIP says that 29 million Bulgarian and Romanians will have the right to live, work and draw benefits in the UK and while many will be fine, hard-working people, suggests the country may struggle to cope with another influx of people needing jobs, housing schools, hospitals and benefits.",2,No Relation,C,0,0,1,
3309, look there is no proof that god or any thing in the bible existed where as there is proof to suggest that we are related to monkeys as we have the same arm structure and the same bioorganisms, its impossible to argue with you people,1,Support,C,0,0,1,
192,"Any of the ""working class"" who believe UKIP will represent them have not read a UKIP manifesto!","But it caused tensions in the Tory ranks, with Mr Cameron accused of being out of touch with his grassroots.",0,Attack,C,0,0,1,
4020,as far as acting and cinematography go this film was great but the content and plot were horrible,it was not made to be just a family movie it was also meant to be serious movie with a mix of realism and fantasy combined for mature viewers most specially that what makes the movie special,0,Attack,C,1,0,0,
3324, the evolution that i believe in is not the kind you think, evolutionist say we were boiling outerspace for a billion years in soup then bang we have earth                               retarted                 if evolution is real how come we cant take monkeys with us on airplanes   supposedly we evolved out of animals,1,Support,C,1,0,0,
1397,"Any of the ""working class"" who believe UKIP will represent them have not read a UKIP manifesto!",I think Labour will endeavour to manipulate the issue by offering a referendum and that will obviously cause the government to think how it responds.,2,No Relation,C,0,0,1,
3457,if you think we can not rise up against tyranny then you must support dictatorship,your twisted logic strikes again i realise that if a group of you were to take your guns and rise up against the current administration you would all be labelled terrorists this is not evidence that i support the current regime how you could twist it to seem so is beyond me,0,Attack,C,1,0,0,
3193,whether or not something is scientifically proven or a theory are simply human conventions that we try to apply to the unexplanable,read the whole comment that he makes first,1,Support,C,0,0,1,
2463,the di is correct to point out that a lack of merit of id should not be confused with its religious implications however the combinations of its religious foundations with a lack of scientific content provides a strong argument against id having merit scientifically and delegates it to the realm of theology,but i think you dont realize the importance of your concession that the di is correct to point out that a lack of merit of id should not be confused with its religious implications,1,Support,C,1,0,0,
