orig_idx,arg1,arg2,support [true value],support_label,strategy,pred_attack,pred_support,pred_neither,correct
720,"Any of the ""working class"" who believe UKIP will represent them have not read a UKIP manifesto!",UKIP says it is campaigning on a pro democracy message - aiming to rejuvenate local politics.,0,Attack,A,,,,
3003,the argument youre making would make sense if we could all just go up to god and ask hey is this true and god could give his answer directly to anyone who asked,this is so because it has been proven,1,Support,A,,,,
2489,if biology leads to new design if it is viewed in that contextand it never has and never will,and it never has and never will,0,Attack,A,,,,
412,"The greens and ukip provide encouragement for labour and conservatives alike to address some issues people care about, albeit only lip service to retain votes mainly.","Although levels steadily declined in 2012 after tighter restrictions on non-EU migrants took effect, the trend has since reversed - largely due to the increase in the number of migrants from other EU countries.",2,No Relation,A,,,,
1300,"I don't believe Farage is a racist and I don't believe the UKIP policies are racist, but I do think they will be the party that attracts most support from racists.","The UK Independence Party came second in Middlesbrough and Rotherham, and finished third behind the Conservatives in Croydon North.",2,No Relation,A,,,,
181,"If UKIP want to retain these voters and attract more in a general election then they need to come up with policies other than ""leave the EU"" and ""its all the immigrants fault"".",Mr Farage - who was re-elected leader last year - has made improving the party's performance in local elections and broadening their policies a priority.,0,Attack,A,,,,
1278,"I and many others will be voting UKIP not because of a handful of people that have said stupid things, it will be because I identify and agree with their overarching principles.",Mr Farage will address party members in Birmingham later on Friday.,2,No Relation,A,,,,
3986,movies should be fun entertaining this movie is not waste of my time,actually i thought it was very uplifting whenever there is life and hope its no longer depressing,0,Attack,A,,,,
2334,these two moves ruling out regularity and then ruling out chance  constitute the design inference,pvm is confused,0,Attack,A,,,,
453,A vote for UKIP is a vote to leave the EU and recover power over our national life.,"I'm not going to say I'm absolutely not going to do the job again but I've got to decide, in the wake of that accident, whether I'm strong enough to take the job on.",2,No Relation,A,,,,
296,If UKIP are wise they will alter their attitude about the NHS and public services in general.,"Many hospitals are overburdened with long waiting times and do not want to act as immigration officials while the NHS is already buckling under the weight of administration, Tim Aker, the head of the party's policy unit said.",0,Attack,A,,,,
1972,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.","Mr Campbell Bannerman, one of UKIP's 12 MEPs in the European Parliament and deputy leader, lost out to Nigel Farage in a leadership contest in November.",2,No Relation,A,,,,
2758,ids designer wink wink is just an evolved concept just like creationist became cdesign proponentist to design proponent,judge jonesalthough we have found that defendants conduct conveys a strong message of endorsement of the board members par ticular religious view pursuant to the endorsement test the better practice in this circuit is for this court to also evaluate the challenged conduct separately under the lemon test,0,Attack,A,,,,
1471,UKIP will continue to grow as will the arrogance of the other parties.,"As the party celebrates its 20th anniversary with its annual conference on Friday, City spokesman Steven Woolfe said it had grown tremendously.",1,Support,A,,,,
1022,Big business will not support UKIP given the devastation that withdrawal from the EU would cause.,The party is also defending South Shields in a Westminster contest caused by David Miliband's resignation.,2,No Relation,A,,,,
269,Many racists and especially xenophobes find the UKIP message appealing.,"Paul Nuttall was asked if his party had been talking to the Mid-Bedfordshire MP while she sat as an independent Conservative, amid speculation about her and the anti-EU party.",2,No Relation,A,,,,
1302,For what its worth I think UKIP is a one trick pony and is unelectable in a general election.,"But judging from recent opinion polls UKIP's wider policies - grammar schools, curbing immigration and opposing gay marriage - seem to have struck a chord with disenchanted voters from the big three.",0,Attack,A,,,,
2278, teaching creationism is dangerous to science and reason  if a theory that does not follow the scientific method is taught in schools as science science and reasoning will be undermined, creationism is not scientifically testable,1,Support,A,,,,
400,"If UKIP have a good general election and manage to take a few seats then that can only benefit Labour, because all of the seats that UKIP can possibly, conceivably win - well they are all Tory seats.","I think that young, able women who are prepared to sacrifice the family life and stick with their careers do as well, if not better, than men.",2,No Relation,A,,,,
1462,It is more likely that Tory voters would vote tactically for UKIP to keep Labour out and that means Labour are at a real disadvantage. ,"The BBC's projected national share of the vote put Labour in the lead with 29% of the vote and the Conservatives in second place with 25%, UKIP in third place with 23% of votes and the Lib Dems fourth with 14%.",2,No Relation,A,,,,
3084,you are ignoring centuries of good scholarship including that in the last century specifically engaging the arguments of historical criticism and socalled higher reasoning,the scripture is silent as to which locale in the spacetime continuum the author of the account was measuring time from on the first day of creation,1,Support,A,,,,
1835,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.","His role at the Conservative Party was as a grassroots activist helping with canvassing and leafleting, not as an official spokesman.",2,No Relation,A,,,,
2891,you mean you accepted the attempt to reconcile the early drafts while ignoring the facts sadly you seem to have fallen victim of di propaganda,nothing in the early drafts state that the creator was specifically god or anything supernatural something the di is already emphasizing on this site,0,Attack,A,,,,
649,I'm no fan of UKIP but well done to them for initiating a much needed shake up of British politics.,Some earlier polls have had UKIP snapping at the heels of the Liberal Democrats - and leader Nigel Farage has said its aim must be to overtake Nick Clegg's Liberal Democrats to become the third force in British politics.,1,Support,A,,,,
1692,"If UKIP don't like being smeared, then they need to stop smearing, stigmatising, and fear mongering about others.","In their leaflets, UKIP says that 29 million Bulgarian and Romanians will have the right to live, work and draw benefits in the UK and while many will be fine, hard-working people, suggests the country may struggle to cope with another influx of people needing jobs, housing schools, hospitals and benefits.",1,Support,A,,,,
1106,"I don't necessarily think Nigel Farage is worthy of PM, I think they need a new leader.","The 2009 poll saw its total grow to 13 seats, pushing Labour into third place with 16% of the vote.",2,No Relation,A,,,,
93,Many racists and especially xenophobes find the UKIP message appealing.,"Illsley - who quit as an MP in January - held Barnsley Central with a majority of just over 11,000 in last year's general election and 47% of the vote, with the Liberal Democrats in second place.",2,No Relation,A,,,,
3744,suits is good but certainly not the best characters are pretty cool but plot and dialogue can be a bit cheesy sometimes unless dwight is a senior partner,and also bad acting,1,Support,A,,,,
1495,"UKIPs main issue has always been the EU, immigration has just been the bit that highlights what a failure the project has been.","UKIP, which has called for withdrawal from the European Union and greater restrictions on immigration, has seen improved poll ratings this year.",1,Support,A,,,,
2098,"UKIP will lead the UK to independence from the oppressive EU, which is the only chance Britain has at restoring its former glory.","Deputy Prime Minister Nick Clegg, whose Liberal Democrats oppose a referendum, said leaving altogether would make us less safe because we co-operate in the European Union to go after criminal gangs that cross borders.",0,Attack,A,,,,
2287,the bible is simply wrong if a literal interpretation is taken on this question the bible just is wrong and if you insist on holding a literalistic approach to scripture then the implications you claim do indeed follow,the idea that creationists reject mutation or natural selection is ridiculous,0,Attack,A,,,,
1941,"The problem with popularism but no substance, like UKIP represent, is that it just results in things getting worse and worse.",UKIP says it is campaigning on a pro democracy message - aiming to rejuvenate local politics.,0,Attack,A,,,,
4052,the only good thing in this movie was dr schultz after that it was a yawn fest,very true its as unpleasant as can be and not entertaining in the least this has to be the most overrated film of the past two years,1,Support,A,,,,
3727,maybe you could have a cake sale,indeed a cake sale sounds like a good idea,1,Support,A,,,,
2959,the bible is the most published and most wide spread book of all times,people tend to focus on the trees,0,Attack,A,,,,
917,I would hazard that it’s UKIP’s appeal to tradition and “British values” that appeals – it’s a cosy reimagining of a glorious past and taps into the Little England mentality of a large swathe of tory supporters.,"But he suggested he would not stand in the way of arrangements at a constituency level, either with Conservative or Labour candidates.",2,No Relation,A,,,,
866,"Despite their best efforts at pretending otherwise, UKIP are still widely disliked and untrusted by the majority of the population.","Mr Darling pointed to a lack of policy to deal with the Greek problems, while Lord Lawson said Greece will clearly fall out of the eurozone quite soon.",2,No Relation,A,,,,
2575,your intelligent cause is completely undefined,non sequitur,0,Attack,A,,,,
1795,UKIP is a vessel through which a protest is being delivered. ,But as one UKIP member said to me - if this is a protest vote it's a bloody big protest.,0,Attack,A,,,,
1040,Hopefully we will see our first UKIP MP before the general elections next year.,Since then we've had the Eurozone crisis which has been like a perverse soap opera on our TV screens almost every night.,2,No Relation,A,,,,
2777,by the logic of the antiidists the current theory of evolution is an atheistic theory because richard dawkins once stated it allows for one to be an intellectually fulfilled atheist,joe gthe only way to label intelligent design religious is to change the definition of religion,0,Attack,A,,,,
772,I think it's far too simplistic to argue all UKIP supporters are racist - there is a real groundswell against the political establishment which over the past 20 years or so has started to converge in terms of image and policies.,"The party, which campaigns for the UK to leave the European Union, said numbers had increased by more than 13,000 to about 32,500 in 2013.",1,Support,A,,,,
3151,i really feel sorry for you,the history of the bible including its compilation by the early church is quite well known,1,Support,A,,,,
3389, people who believe that god created the earth keep saying that they got this from the bible, i believe in evolution,1,Support,A,,,,
1429,A strong UKIP vote suggests there's a lot of the British public who aren't on board with the current set-up.,Former Europe Minister Denis MacShane said the EU was Britain's biggest trading partner.,0,Attack,A,,,,
1786,Plenty of survey's have shown UKIP to be the most hated of the main parties.,I believe that what UKIP is doing is vital for this country.,0,Attack,A,,,,
3728,maybe you could have a cake sale,of course everything is better when there is cake,1,Support,A,,,,
530,"If UKIP don't like being smeared, then they need to stop smearing, stigmatising, and fear mongering about others.",Mr Nattrass said this was untrue and accused theUKIP leadership of stupid and childish behaviour.,1,Support,A,,,,
1926,"UKIP advocates for the UK leaving the European Union which would be a bad idea ‚Äì but they are trying to leverage on the british people‚Äôs need to belong and pride to be british, which further sparks their anti-foreigner standpoint.",He told the BBC that he has not proposed a pact with anybody and insisted the speculation was coming from members of the Conservative party who are saying 'we must do a deal with UKIP'.,2,No Relation,A,,,,
2987,i had always been taught it was the plants,  httpeesc,1,Support,A,,,,
3999,you are right it should be a nine stars hands down,agreed i thought this was a hell of a movie,1,Support,A,,,,
2105,UKIP are in no way a single issue party and if Labour or the Conservatives were to give us a referendum UKIP would still have a full manifesto that would attract many voters.,"In a wide-ranging interview, Mr Davis also warned about the electoral challenge posed by the UK Independence Party, which campaigns for the UK to leave the European Union.",2,No Relation,A,,,,
952,The success Ukip had in the european elections will be sufficient to galvanise one or preferably all the other parties to rid us of the EU's political influence.,The party currently has 19 councillors in local authorities in England - not including town and parish councils.,2,No Relation,A,,,,
2328,seems highlander was somewhat quick in his response as i am more than willing to support my claims,highlanderthe exact same is true when modern science reveals an ic structure such as the flagellar motor  assembly,1,Support,A,,,,
2548,hi pvm they finally got things straightened out,icdesignas far as scientific findings go the numbers of evolution believing scientists is on a major decline,0,Attack,A,,,,
2933,feel free to respond,you say this and yet you use a computer,1,Support,A,,,,
1006,"For many UKIP voters, it does not particularly matter what the party's policies are, but that UKIP is not Labour or Conservative.","In 2012, Labour had 187,537 members while the Lib Dems had 42,501.",2,No Relation,A,,,,
445,"UKIP are an independent party and have shown that their appeal is broad, making big dents in staunchly Labour voting areas as well as the recent bi-election successes.",David Cameron has pledged to hold a referendum on Europe in 2017 if the Conservatives win the next election.,2,No Relation,A,,,,
957,"The sooner we are out of the EU, the sooner we can start making this country great again.",But Conservative former Deputy Prime Minister Lord Heseltine described Mr Clegg's challenge as a misjudgement.,2,No Relation,A,,,,
682,I think it's far too simplistic to argue all UKIP supporters are racist - there is a real groundswell against the political establishment which over the past 20 years or so has started to converge in terms of image and policies.,"Labour's Andy Sawford won by 7,791 votes, with the Tories second and UKIP a distant third.",0,Attack,A,,,,
3443, yes there is evidence, i take issue only with the word no in this title though without it there wouldnt be much debate so fair play,1,Support,A,,,,
828,"I sense that Farage is a total megalomaniac, a charlatan, someone who is in it for the attention and the glory and that in a strange way, that many UKIP voters know this but don't seem to mind.",And 67% said they opposed protecting Britain's overseas aid budget.,2,No Relation,A,,,,
3330, you cant make nothing out of nothing, i believe evolution did occur but god created it,1,Support,A,,,,
591,UKIP and the Greens are the only parties to date that haven't screwed us all over.,Ms Mensch stood down after two years as the MP for Corby to move to New York with her family.,2,No Relation,A,,,,
963,Ukip are doing well for the very simple reason folk have at last realized that they are being lied to by LibLabCon and now have somewhere else to go.,"UKIP backed my candidacy and that was great, Mr Hollobone said.",1,Support,A,,,,
2919,purelabor claims that there is no proof for either side,you cant offer anymore than theory for one or the other,0,Attack,A,,,,
3117,afaik the languages of genesis are hebrew and aramaic,try reading chaucer out loud in his language,1,Support,A,,,,
1435,The people and media that are criticising UKIP are highlighting the genuine concerns about UKIP and their policies towards immigrants.,"Among the 31% of respondents who said immigration is good for the economy, half wanted to see it reduced anyway.",0,Attack,A,,,,
3842,The voting age should be lowered to sixteen years,Voting at a lower age would increase participation,1,Support,A,,,,
3259,ok,evolution has basically been proven there is no evidence for the biblical story common claims made by evolutionists,0,Attack,A,,,,
1676,UKIP are the only party willing to have a sensible open debate on the key issues affecting the country. ,The group suggest that within five years UKIP will have more members than the Tories at the current rate of attrition.,1,Support,A,,,,
1863,"If we leave the EU we will save billions of pounds which can then be invested in our ailing national infrastructure, notably the NHS.",Former Europe Minister Denis MacShane said the EU was Britain's biggest trading partner.,0,Attack,A,,,,
2289,openmindedness toward creationism is important,attempts to conceal the creationismevolution controversy from students are dogmatic promotions of evolution,1,Support,A,,,,
2843,jim,jim,1,Support,A,,,,
3363, the simplest way to prove it is this, i am a christian and i do believe in evolution because there are quite an amount of amazing proofs for it,1,Support,A,,,,
3197,yes everyone evolves as everyone endures mutations,it doesnt need to be proven as there is no underlying math in physics there is,1,Support,A,,,,
3360, the theories of evolution and creationism are not mutually exclusive but are actually complimentary, mate,1,Support,A,,,,
1535,"UKIP's position is not reasonable, but racists and proto-fascist, considering they have nothing to say about the finance capital bombing of the economy, but to put all the blame for Europe's woes onto immigration.",UKIP say their message is cutting through regularly.,0,Attack,A,,,,
1489,"The whole UKIP-for-the-working-class narrative is utterly insane since, if we left the EU, the poor would still be competing with cheap foreign labor.","Explaining his decision to swap sides, Mr Campbell Bannerman - MEP for the East of England - said UKIP had become obsessed with single issue politics, internal fighting and shouting from the sidelines.",2,No Relation,A,,,,
3709,great i loved him a fantastic actor,indeed he was amazing,1,Support,A,,,,
1982,UKIP doesn't need to win power to force the changes people want.,One Conservative MP has suggested his party consider a pact with UKIP at the next election.,1,Support,A,,,,
2827,luskin saysin the title of its first opening statement the ncse charges that id should be rejected because it is a religiously motivated attack on science,the ncse says that    intelligent design    is a religiously motivated attack on science but the ncse does not claim that is why it should be rejected,0,Attack,A,,,,
2245,"As far as immigration is concerned all Ukip want is a level playing field for non EU migrants and to control the numbers so, if anything, Ukip are too soft on immigration.",Small parties have a habit of disintegrating into internal warfare or being wiped out by the vagaries of the electoral system and political fashion - British politics has seen a few come and go over the years.,2,No Relation,A,,,,
3615,we take reality and describe it in our minds and thus form it into abstract concepts which we can operate with,this is my understanding as well interestingly concepts only approximate that which they intend to define confusion between concept and actuality is fertile ground for misunderstanding,1,Support,A,,,,
3040,you are an intellectual and people like you have the hardest time believing anything let alone trying to intellectualize the bible or god or anything like it,tell me have you ever read the origin of the species i have and i find it to be a pretty far stretch,0,Attack,A,,,,
369,Intellectually I rate Farage much higher than Cameron; he has a very sharp and quick wit and is an excellent public speaker.,"Farage recovered from his injuries and returned to head the party later in the year, in the latest instalment of the colourful story of UKIP's leadership.",1,Support,A,,,,
3097,i think you hit the nail on the head here,my basic problem with science on these matters is that it is not true science,0,Attack,A,,,,
1035,"I don't think most people realise the benefits of free trade at all, and UKIP capitalise on peoples ignorance of the benefits of free trade as much as they can.","In a report released earlier this month, Amnesty International accused European Union leaders of miserably failing to provide a safe haven to Syrians.",2,No Relation,A,,,,
3721,super mario kart it is one of the most fun games i have played in my life ,i have never actually played this before i really should check it out,1,Support,A,,,,
3725,ten hour tennis marathon,maybe in fancy dress,1,Support,A,,,,
66,Many racists and especially xenophobes find the UKIP message appealing.,He also predicted that Labour would shift its position on the EU dramatically in forthcoming months.,2,No Relation,A,,,,
286,UKIP are in with the City as much as the other three and I don't like the way they are whipping people up into a frenzy.,David Cameron has pledged to hold a referendum on Europe in 2017 if the Conservatives win the next election.,2,No Relation,A,,,,
467,"The country faces more than two big issues, which is where Ukip come apart at the seams in an incoherent bunch of right wing horse shit from whatever Think Tank came along at the time.","Before joining UKIP in 2004, Mr Campbell Bannerman was a Conservative activist and former special adviser to the Conservative Northern Ireland Secretary Sir Patrick Mayhew.",2,No Relation,A,,,,
3555,here in new hampshire not known as a bastion of liberalism civil unions passed the state legislature this year i am now covered under my partners state sponsored he is a state worker health insurance we are grateful,oh i hear you i am covered by my partners insurance here as well i would not have been able to get the insurance if we were not legally a union,1,Support,A,,,,
2750,as explained on that page some of the scientific journals and other prestigious academic sources that have published peerreviewed scientific publications by id proponents supporting core id arguments includeand then the discovery institute continues to claim some journals without providing much of any reference to the actual papers, we focus only on the constitutional aspects to this issue,0,Attack,A,,,,
1042,"The country faces more than two big issues, which is where Ukip come apart at the seams in an incoherent bunch of right wing horse shit from whatever Think Tank came along at the time.","UKIP MEP candidate Diane James, who came close to winning the Eastleigh by-election in March, said Mr Wheeler's comments had been taken totally out of context and the party was being picked on.",2,No Relation,A,,,,
2569,jaythat means that anyone who dares speak of purpose or design within science or when discussing scientific evidence ceases to be a scientist,months later and i think we can agree pandas did not advocate religion,0,Attack,A,,,,
1960,"I would say it's the anti-ukip brigade who have no substance to their argument (or facts), they simply shout ""racist"" with nothing to substantiate this slur, or become crude and insulting.","All [the prime minister's] doing is trying to curry favour, he continued.",2,No Relation,A,,,,
1449,UKIP is not at all taking into account the financial effects of leaving the EU: Europe is the main market for the UK. ,"Over three million jobs in this country, directly or indirectly, depend on us being in the EU, so that is a big choice.",1,Support,A,,,,
3324, the evolution that i believe in is not the kind you think, evolutionist say we were boiling outerspace for a billion years in soup then bang we have earth                               retarted                 if evolution is real how come we cant take monkeys with us on airplanes   supposedly we evolved out of animals,1,Support,A,,,,
1314,Cameron had it right and UKIP could tip the balance towards Labour in the crucial marginal seats in the GE where the battle will take place .,"UKIP, which campaigns for the UK to leave the European Union, has performed well in recent Westminster by-elections and polls have suggested it has enjoyed a surge in support.",1,Support,A,,,,
1015,If UKIP are wise they will alter their attitude about the NHS and public services in general.,"Under UKIP's plans, migrants would have to provide their insurance details when they registered with a GP and the costs of any treatment would be recovered from insurers by the NHS, which seems like just more admin work",1,Support,A,,,,
427,Many racists and especially xenophobes find the UKIP message appealing.,"According to fellow eurosceptic Dr Richard North, this colourful side of Farage's personality hides something steelier.",2,No Relation,A,,,,
1252,"In fact, all UKIP seems to talk about now is withdrawl from the EU without any genuine policy around UK's domestic economy.",He said many people were beginning to prefer what UKIP was offering - which he called the politics of the common ground.,0,Attack,A,,,,
2836,creationism has more solid evidence than   evolution   does,creationism has more solid evidence than   evolution   does,0,Attack,A,,,,
1235,Big business will not support UKIP given the devastation that withdrawal from the EU would cause.,The Lib Dems also plan to stand in Humberside but have yet to select a candidate.,2,No Relation,A,,,,
916,People are not voting for UKIP because of immigration propaganda but because of their direct experience of immigration.,I am very confident UKIP is going to get a bigger percentage share of the vote than anybody can yet quite believe here in the Westminster village.,1,Support,A,,,,
3902,I believe that opinion polls harm the democratic process,Opinion polls are harmful to the democratic process because they stifle debate,1,Support,A,,,,
640,"If UKIP do hold the balance of power and get into government, their only condition will be an in/out EU referendum.","The consequence was that the story was leaked before Mike Nattrass, or indeed I, were actually ready for the story to go out.",2,No Relation,A,,,,
256,"The UKIP party is a populist party at the right end of the spectrum, which exploits people's fears of the foreign and unknown.","But, even if they declined, he said he would take on the Lib Dem leader in a head-to-head duel, adding it's on.",2,No Relation,A,,,,
1451,If the other parties do tackle the issues of EU and immigration I'll be more than happy to see UKIP disappear.,"And no nod to those Tory Eurosceptics who wanted more than a prime ministerial promise on an EU referendum by 2017, with no new law to enable a national vote.",2,No Relation,A,,,,
348,"The momentum is with UKIP; Labour, Conservative and Liberal areas are all now vulnerable to them. ","Figures published earlier this month showed a further 57,000 fall in total unemployment but long-term joblessness continues to rise while nearly a million 18-24 year olds are still out of work.",2,No Relation,A,,,,
3,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.","While Mr Farage did not put a figure on the estimated nine million Syrians displaced by war who should be allowed in the UK, Labour wants to accept 400 to 500.",2,No Relation,A,,,,
2433,i am curious about one thing  luskin statesid investigations thus begin with observations about how intelligent agents operate and then proceed to convert those observations into positive predictions of what scientists should find in nature if intelligent design was involved in the origin of a given natural object,from wikipedia the scientific method,1,Support,A,,,,
1433,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,It comes two weeks after she accused the UKIP leader of bullying and being anti-women and a Stalinist and threatened to leave the party.,1,Support,A,,,,
1627,UKIP are a joke outfit full of small-minded Neanderthals who think the 1950s are the future.,"Mr Campbell Bannerman, one of UKIP's 12 MEPs in the European Parliament and deputy leader, lost out to Nigel Farage in a leadership contest in November.",2,No Relation,A,,,,
441,"Marketing UKIP as ""the people's army"" is a bitter irony.","Mr Clarke, the most pro-EU voice on the Conservative front bench, made the case for Britain's continued membership, saying the country would be left isolated and diminished in the world stage if it left.",2,No Relation,A,,,,
2400,what i desire to beleive is totally irrelevant,very well said,0,Attack,A,,,,
1622,UKIP will not improve public services.,"We saw mass, uncontrolled immigration changing communities in a way people didn't feel comfortable with, putting huge pressure on public services.",0,Attack,A,,,,
765,For what its worth I think UKIP is a one trick pony and is unelectable in a general election.,"I put it to him that he was more of a figurehead now than a party leader, having mostly delegated the running of UKIP to others.",2,No Relation,A,,,,
1354,"The sooner we are out of the EU, the sooner we can start making this country great again, and UKIP can deliver!","Ahead of May's local elections, Conservative cabinet minister Ken Clarke dismissed UKIP as a protest party and a collection of clowns.",0,Attack,A,,,,
582,Hopefully we will see our first UKIP MP before the general elections next year.,He said UKIP was the real party of law and order and he vowed to continue campaigning for them.,1,Support,A,,,,
3280,i thought evolution is a naturally occurring process not a consequence of a controlled experiment in a lab,please take no offence to my response,0,Attack,A,,,,
1078,A forensic examination of UKIP's policies would nail once and for all the Establishment lie that they're a bunch of swivel-eyed racists.,"The question now, for Farage's nervous rivals in the big three parties, is what next?",2,No Relation,A,,,,
3449,like i said i can not take mens position on abortion seriously because their viewpoint must be affected somewhat by the fact that they will never actually have to make the decision themselves,so barren women can not have a valid point of view nor women in the stage of menopause because it does not affect them personally perhaps you should tell the moderator to institute women only forums men only forums gays only forums etc,0,Attack,A,,,,
513,"The problem with popularism but no substance, like UKIP represent, is that it just results in things getting worse and worse.","A few local MPs chipped in, but the big guns in London clearly concluded it wasn't worth the train ticket.",2,No Relation,A,,,,
1915,UKIP are telling people what they want us to hear about EU immigration while hiding their nastier policies out of public view.,Hedge fund founder Michael Farmer told an inquiry into party funding he backed the Tories because of their views on the family and Christian life.,2,No Relation,A,,,,
3079,aig doesnt believe the geological data,there are some answers in there,1,Support,A,,,,
942,"If UKIP do hold the balance of power and get into government, their only condition will be an in/out EU referendum.","To be honest, if it wasn't for the internet we wouldn't be here.",2,No Relation,A,,,,
559,"UKIP are a fairly right wing group as I'm sure will become clear when they actually produce some policies other than the ""its all the eu's"" fault.","Every time I interview Mr Farage, there is always a pub close by.",2,No Relation,A,,,,
3748,london surely is a better city than vienna,i think it depends on the individual,1,Support,A,,,,
2252,UKIP do have more than Nigel Farage able to deal with media interviews.,"The pair spoke to Andrew Neil and Jo Coburn on the Daily Politics ahead of Tuesday afternoon's Liberal Democrat conference debate on a motion about the EU,",2,No Relation,A,,,,
2148,"If we leave the EU we will save billions of pounds which can then be invested in our ailing national infrastructure, notably the NHS.","He also warned that if a proposed referendum led to the UK leaving the EU, there would be dire consequences for the country's global influence.",0,Attack,A,,,,
2443, features that appear vestigial and functionless actually serve a function eg,so what using   intelligent design    is the purpose of the appendixid simply predicted that the appendix would have a function,0,Attack,A,,,,
717,"The country faces more than two big issues, which is where Ukip come apart at the seams in an incoherent bunch of right wing horse shit from whatever Think Tank came along at the time.","UKIP have nothing to say on the single market, health, overseas aid, foreign policy, animal health and welfare and tax.",1,Support,A,,,,
391,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.","The result, he added, showed Labour needed to redouble its efforts to increase its appeal to voters, in the south of England and elsewhere, who were not traditional supporters.",2,No Relation,A,,,,
87,Support for UKIP is just growing because people are sick of the Tories and want to register protest.,Nigel Farage will tell activists at their spring conference later that the party has an appeal beyond disaffected Conservative voters.,0,Attack,A,,,,
790,"Labour should be running scared of UKIP, now the working class are starting to realise that Labour is for middle class socialists and the public sector.",Photographs posted to Bhutto's deleted Facebook account show his active support of the Conservative Party before he joined UKIP.,2,No Relation,A,,,,
3534,evolutionists cannot support their theory and expect you to find proof to support yours,i thought you said that you had been following the converstaion i guess you did not understand any of it,0,Attack,A,,,,
2775,of course the disco tute is the discovery of nonsense,of course the disco tute is the discovery of nonsense,0,Attack,A,,,,
1675,"UKIP will lead the UK to independence from the oppressive EU, which is the only chance Britain has at restoring its former glory.",UKIP says it is campaigning on a pro democracy message - aiming to rejuvenate local politics.,1,Support,A,,,,
871,"The core of UKIP seem pretty much right wing, so you can expect those polices to be similar to the current conservative ones which will drive the left leaning voters away in droves. ","Once again, they lost their deposit, narrowly failing to secure five percent of the vote.",2,No Relation,A,,,,
2965,yes im fully aware what a solar eclipse is,actually im not simply looking backwards,0,Attack,A,,,,
3623,makes george carlins plan to use the state of kansas as a prison even more appealing i especially liked the board member dogma statement,yes kind of reminds me of abraham lincolns thought better to remain silent and be thought a fool than to speak out and remove all doubt,1,Support,A,,,,
2374,currently   science   feels its accelerating,god stretched out the heavens,0,Attack,A,,,,
3273,the aftermath of evolution has been witnessed but never the actual process itself,i have no patience for people like you,0,Attack,A,,,,
1967,"If UKIP want to retain these voters and attract more in a general election then they need to come up with policies other than ""leave the EU"" and ""its all the immigrants fault"".","Explaining his decision to swap sides, Mr Campbell Bannerman - MEP for the East of England - said UKIP had become obsessed with single issue politics, internal fighting and shouting from the sidelines.",1,Support,A,,,,
2590,it is obvious isnt it i hope not to be too snarky but the pope finally got around to admitting that galileo was correct in teaching that the earth revolved around the sun get the gravity connection,richard dawkins and victor stenger argue that the existence of a creative superintelligence or god are scientific questions,1,Support,A,,,,
389,"UKIP are a fairly right wing group as I'm sure will become clear when they actually produce some policies other than the ""its all the eu's"" fault.","With UKIP keen to be seen as more than a party which just campaigns on leaving the EU, the conference will also discuss defence, education and housing.",0,Attack,A,,,,
2527,i apologize for using misleading wording,prototypic should read phenotypic,1,Support,A,,,,
598,"I don't see UKIP as being far right, they're just further right than the rest who have congregated arund the middle ground.","Labour got 14,724 votes in the by-election, extending their majority slightly to 11,771, but the turnout fell to 36.5%, compared with 56.4% at the last general election.",2,No Relation,A,,,,
2570,months later and i think we can agree pandas did not advocate religion,is   intelligent design   sciencemost definitely yes otherwise no one could argue it was wrong in the first place,0,Attack,A,,,,
322,A vote for UKIP is a vote to leave the EU and recover power over our national life.,"We do need a reformed relationship with Europe, and that's exactly what we're proposing.",1,Support,A,,,,
3658,i was about to post the same thing you get hesitant for a while but then forget all about it,not so sure about that after reading about the kidney and brain incident at kfc i do not think i will be going back there anytime soon,0,Attack,A,,,,
2699,pvm  ask yourself this simple question how does id explain the bacterial flagella  it doesnt it merely calls it designed which is a placeholder for our ignorance as to how to explain the flagella,i asked ask yourself this simple question how does id explain the bacterial flagella it doesnt it merely calls it designed which is a placeholder for our ignorance as to how to explain the flagella,0,Attack,A,,,,
995,Many racists and especially xenophobes find the UKIP message appealing.,Labour frontbencher Hilary Benn told the same programme it was right to discuss the UK's future in Europe.,2,No Relation,A,,,,
1628,"UKIP is certainly NOT racist or xenophobic - if you, as I'm you have done, read our policies on the website there is no suggestion of this at all, it is more a rumour and conspiracy of the lefties. ","Of course it is racist, the language, the rhetoric, the membership, who doubts it?",0,Attack,A,,,,
95,"I and many others will be voting UKIP not because of a handful of people that have said stupid things, it will be because I identify and agree with their overarching principles.","The UK says its aid is providing support including food, medical care and relief items for people in Syria and to refugees in Lebanon, Jordan, Turkey and Iraq.",2,No Relation,A,,,,
1903,"Even a UKIP European candidate, Janice Atkinson, another ex-Tory, admits leaving the EU would be problematic.",Surveys of grassroots members are rare because it is almost impossible to get hold of party membership lists.,2,No Relation,A,,,,
55,Big business will not support UKIP given the devastation that withdrawal from the EU would cause.,Councillor David Silvester said floods had happened after David Cameron acted arrogantly against the gospel.,2,No Relation,A,,,,
